customer_id,order_id,customer_name,email,phone,city,region,customer_segment,product_category,product_name,quantity,unit_price,discount_pct,total_amount,payment_method,order_status,order_date,delivery_date,satisfaction_score,is_vip,consent_flag,source_system,last_update,secondary_email,notes
C10336,O200182,Imane Bennani,imane.bennani14@gmail.com,+212666088019,Oujda,Oriental,Student,Electronics,Headphones,1,3294.62,5,3129.89,Cash,Canceled,06-16-2025,2025/06/26 23:46:00,,Yes,True,ERP_A,2025-06-18,,
C10290,O200009,Salma Rahmani,salma.rahmani31@company.ma,+212610698720,Tanger,Tangier-Tetouan-Al Hoceima,Retail,Electronics,Monitor,1,1481.64,0,1481.64,Bank Transfer,PENDING,2025/05/09 03:12:00,2025/05/19 03:12:00,,No,Y,ERP_A,2025-06-06,,
C10058,O200398,Youssef Bennani,youssef.bennani52@outlook.com,+212634957885,Tangier,Tangier-Tetouan-Al Hoceima,Retail,Electronics,Monitor,1,1380.68,10,1242.61,transfer,returned,16/07/2025,,,N,N,MobileApp,2025-07-23,,Late delivery complaint
C10001,O200836,Aya Tazi,aya.tazi72@gmail.com,+212638637940, fes,Fes-Meknes,Retail,Electronics,Headphones,2,4677.12,5,8886.53,card,Pending,2025-08-22,08-29-2025,,Yes,True,CRM_B,04/09/2025,,
C10285,O201052,Imane Alaoui,imane.alaoui58@company.ma,,RABAT,Rabat-Sale-Kenitra,Student,Electronics,Laptop,1,1230.93,0,1230.93,COD,Canceled,22/08/2025,2025-08-25,3,No,True,WebShop,09-11-2025,,
C10324,O200791,Mehdi Idrissi,mehdi.idrissi80@company.ma,00212692618914,RABAT,Rabat-Sale-Kenitra,Enterprise,Electronics,Phone,4,2225.09,10,8010.32,Transfer,Canceled,2025/05/27 16:57:00,05-29-2025,3,0,Y,WebShop,2025/06/09 16:57:00,,
C10034,O200380,Amina Labser,amina.labser77@gmail.com,+212665569816,casablanca,Casablanca-Settat,SME,Electronics,Laptop,1,2618.32,0,2618.32,wallet,Delivered,2025/04/15 03:30:00,2025/04/16 03:30:00,3,N,No,MobileApp,05-11-2025,,
C10172,O200981,Rania Tazi,rania.tazi72@company.ma,+212642199330,,Fes-Meknes,Retail,Beauty,Cream,1,3631.12,10,3268.01,CARD,returned,22/09/2025,2025-09-29,,Yes,Yes,WebShop,2025/09/23 08:37:00,,
C10247,O200798,Meryem Bennani,meryem.bennani41@gmail.com,+212654262218,Rabat,Rabat-Sale-Kenitra,Enterprise,Fashion,Bag,1,1007.14,0,1007.14,card,delivered,07-29-2025,2025/07/31 18:20:00,,N,Yes,CRM_B,24/08/2025,,
C10050,O201192,Sara Mansouri,sara.mansouri84@gmail.com,+212600330923, fes,Fes-Meknes,Student,Grocery,Rice,1,-10.0,5,4004.02,Wallet,Canceled,02/01/2026,2026-01-07,NA,Y,False,ERP_A,2026-01-20,,
C10274,O200276,Salma Cherkaoui,salma.cherkaoui79@gmail.com,,Marrakesh,Marrakesh-Safi,Enterprise,Home,Shelf,4,1625.43,0,6501.72,CARD,DELIVERED,13/02/2026,2026/02/16 21:59:00,,N,No,WebShop,2026-03-11,,VIP client
C10318,O201153,Anas Idrissi,anas.idrissi50@yahoo.com,0600835058,khouribga,Beni Mellal-Khenifra,Student,Grocery,Rice,3,2047.64,20,4914.34,wallet,cancelled,2025/02/17 10:44:00,2025/02/20 10:44:00,,Yes,N,WebShop,2025-03-19,,
C10259,O200985,Salma Ait Lahcen,salma.ait30@gmail.com,+212680003075,N/A,Rabat-Sale-Kenitra,SME,Fashion,Shoes,2,4233.19,15,7196.42,Card,pending,2025/08/27 16:21:00,2025-09-02,3,No,True,WebShop,2025-09-18,,VIP client
C10011,O201043,Hamza Jabri,hamza.jabri82 at company.ma,+212689325288,RABAT,Rabat-Sale-Kenitra,Retail,Fashion,Jacket,1,4149.04,15,3526.68,CARD,Returned,22/08/2025,31/08/2025,4,N,No,CRM_B,15/09/2025,,
C10046,O200856,Karim Labser,karim.labser69@yahoo.com,+212689373467,Khouribga  ,Beni Mellal-Khenifra,SME,Electronics,Monitor,1,2576.8,5,2447.96,Cash,Returned,07/11/2025,2025/11/09 15:50:00,1,Yes,Yes,MobileApp,11-19-2025,,
C10116,O200996,Mehdi El Fassi,mehdi.el43@outlook.com,+212621818835,agadir,Souss-Massa,Retail,Grocery,Coffee,1,1506.35,0,1506.35,wallet,Returned,11/08/2025,08-17-2025,1,Y,N,ERP_A,2025/08/11 23:53:00,,
C10303,O201156,Hamza Naciri,hamza.naciri66@gmail.com,+212621486289,Agadir,Souss-Massa,Enterprise,Home,Lamp,1,1720.22,0,1720.22,cash,Cancelled,2025-03-22,03-29-2025,,Y,True,MobileApp,2025-04-07,,
C10049,O200415,Hajar Cherkaoui,hajar.cherkaoui98@company.ma,+212664641708,Agadir,Souss-Massa,Student,Home,Desk,1,3008.02,0,3008.02,Wallet,Cancelled,2025-10-04,2025-10-08,3,1,False,MobileApp,20/10/2025,,
C10243,O200583,Amina Naciri,amina.naciri88@company.ma,+212600170127,oujda,Oriental,Retail,Home,Chair,1,467.03,0,467.03,Transfer,Returned,2025-08-22,2025-08-31,,0,No,CRM_B,03/09/2025,,
C10270,O200641,Karim Idrissi,karim.idrissi34@company.ma,+212620678831,casablanca,Casablanca-Settat,Retail,Beauty,Perfume,4,3857.77,15,13116.42,transfer,Returned,02-14-2026,2026-02-24,3,Y,N,ERP_A,2026/03/01 01:29:00,,
C10240,O201142,Zakaria Ait Lahcen,zakaria.ait19@yahoo.com,+212694667116,khouribga,Beni Mellal-Khenifra,Student,Home,Desk,1,1293.35,0,1293.35,wallet,Pending,2025-05-22,2025-05-24,3,Yes,Y,ERP_A,07/06/2025,,Address unclear
C10237,O200831,Khadija Labser,khadija.labser57@gmail.com,+212613395962,Agadir,Souss-Massa,Student,Grocery,Rice,1,1933.33,10,1740.0,eWallet,Pending,01-23-2025,2025-01-29,5,N,True,CRM_B,02-20-2025,,
C10330,O200383,Khadija Labser,,,khouribga,Beni Mellal-Khenifra,Student,Beauty,Soap,1,4544.22,0,4544.22,card,cancelled,2025-03-13,03-21-2025,,1,Y,CRM_B,03-29-2025,,VIP client
C10347,O200151,Mehdi Tazi,mehdi.tazi58@company.ma,+212619838638,casablanca,Casablanca-Settat,SME,Fashion,Jacket,-1,4993.67,5,4743.99,Card,pending,12-11-2025,19/12/2025,4,0,False,ERP_A,2025-12-13,,Address unclear
C10320,O200312,Amine Bennani,amine.bennani38@company.ma,+212678985625,casa,Casablanca-Settat,SME,Beauty,Perfume,5,1134.37,0,5671.85,Wallet,returned,04-15-2025,04-22-2025,2,N,N,ERP_A,2025-04-29,,Late delivery complaint
C10148,O200951,Amine Ait Lahcen,amine.ait16@outlook.com, ,Agadir,Souss-Massa,Student,Electronics,Headphones,2,895.06,0,1790.12,card,Canceled,2025-02-25,07/03/2025,5,N,False,ERP_A,2025-03-03,,Address unclear
C10008,O200342,Nour Labser,nour.labser47@yahoo.com,+212632871012,Khouribga  ,Beni Mellal-Khenifra,SME,Beauty,Soap,1,2502.17,20,2001.74,Credit Card,Returned,16/11/2025,24/11/2025,2,N,Yes,MobileApp,2025-12-13,nour.labser47@yahoo.com,
C10160,O200609,Mehdi Sahli,mehdi.sahli56@gmail.com,+212624565060,CASA,Casablanca-Settat,Retail,Electronics,Laptop,1,649.67,20,519.74,Credit Card,Pending,15/02/2026,02-17-2026,,0,No,MobileApp,15/03/2026,,
C10174,O200846,Anas Rahmani,anas.rahmani84@yahoo.com,+212634540193,oujda,Oriental,Enterprise,Home,Shelf,1,1642.56,0,1642.56,Cash,Pending,2025/10/22 12:25:00,01/01/2025,4,Y,No,CRM_B,11-15-2025,,
C10271,O200411,Khadija Bennani,khadija.bennani2@gmail.com,+212603236519,Marrakech,Marrakesh-Safi,Student,Grocery,Dates,3,672.17,15,1714.03,Bank Transfer,DELIVERED,2025/10/13 07:45:00,2025/10/18 07:45:00,1,Yes,N,WebShop,2025/11/02 07:45:00,,Address unclear
C10103,O200812,Omar Naciri,omar.naciri58@yahoo.com,+212636576615,Fez,Fes-Meknes,SME,Fashion,Shoes,2,4512.41,15,7671.1,card,cancelled,2026-02-01,02-06-2026,NA,1,No,MobileApp,2026-02-03,,
C10190,O200779,Sara Cherkaoui,sara.cherkaoui95@outlook.com,+212606738302,CASA,Casablanca-Settat,Enterprise,Beauty,Shampoo,4,2448.12,0,9792.48,cash,Cancelled,2025-01-13,2025-01-23,1,Y,N,MobileApp,2025-02-07,,
C10089,O200256,Omar Jabri,omar.jabri57@company.ma,+212 609521456,casa,Casablanca-Settat,Student,Fashion,Bag,1,1702.12,10,1531.91,card,DELIVERED,2025-10-27,11-05-2025,,Yes,No,WebShop,2025-11-20,,
C10071,O201161,Rania Sahli,rania.sahli24@company.ma,+212696717565,OUJDA,Oriental,Student,Beauty,Cream,1,1107.55,20,886.04,card,RETURNED,10-21-2025,2025-10-23,4,0,True,WebShop,2025/10/23 08:32:00,,
C10185,O200033,Youssef Idrissi,youssef.idrissi96@gmail.com,+212639106518,Tanger,Tangier-Tetouan-Al Hoceima,Student,Beauty,Cream,1,2760.87,0,2760.87,cash,Returned,2025-05-18,24/05/2025,4,0,Y,WebShop,2025-05-26,,
C10070,O200209,Imane Boukili,imane.boukili12@gmail.com,+212639904902, tangier ,Tangier-Tetouan-Al Hoceima,Student,Beauty,Soap,5,3349.41,0,16747.05,wallet,pending,01-08-2026,01-18-2026,3,1,False,ERP_A,01-31-2026,,VIP client
C10149,O200517,Karim Cherkaoui,karim.cherkaoui9@gmail.com,+212646786691,Marrakesh,Marrakesh-Safi,SME,Grocery,Coffee,5,4253.17,0,21265.85,Bank Transfer,delivered,07-03-2025,2025-07-09,4,0,No,WebShop,07-20-2025,,Address unclear
C10250,O201249,Samir Boukili,,+212643898364,Tangier,Tangier-Tetouan-Al Hoceima,Enterprise,Home,Lamp,2,3189.28,0,6378.56,Card,Returned,31/02/2025,12-09-2025,3,1,Yes,WebShop,2025-12-09,,Address unclear
C10077,O200551,Nour Alaoui,nour.alaoui77@outlook.com,+212682146584,Khouribga  ,Beni Mellal-Khenifra,SME,Home,Shelf,1,2680.23,10,2412.21,eWallet,cancelled,2025-07-29,08-07-2025,,No,False,ERP_A,27/08/2025,,Late delivery complaint
C10082,O200388,Imane Naciri,imane.naciri81@company.ma,+212678091343,Khouribga,Beni Mellal-Khenifra,Student,Grocery,Rice,1,2927.26,15,2488.17,Credit Card,RETURNED,12-09-2025,12-10-2025,5,Yes,No,WebShop,15/12/2025,,VIP client
C10146,O200042,Meryem Jabri,meryem.jabri34@company.ma,+212673947312, rabat,Rabat-Sale-Kenitra,SME,Grocery,Coffee,5,4736.91,5,22500.32,Cash,Cancelled,06-03-2025,06-10-2025,4,1,N,MobileApp,2025/06/08 00:49:00,,
C10038,O201018,Mehdi Tazi,mehdi.tazi60@company.ma,00212677387214,khouribga,Beni Mellal-Khenifra,Retail,Home,Chair,5,1886.99,15,8019.71,Transfer,returned,25/07/2025,2025/07/30 04:27:00,4,Yes,False,CRM_B,2025/08/22 04:27:00,,
C10113,O200290,Amine Alaoui,amine.alaoui65@outlook.com,,Khouribga,Beni Mellal-Khenifra,SME,Grocery,Coffee,-3,911.63,15,774.89,transfer,cancelled,2025-06-06,2025/06/14 18:52:00,3,1,Yes,ERP_A,2025/06/16 18:52:00,,VIP client
C10032,O200403,Sara Naciri,sara.naciri26@outlook.com,+212675433036,OUJDA,Oriental,Student,Grocery,Rice,2,3839.25,0,7678.5,Cash,Delivered,2025-05-13,2025-05-17,1,0,No,ERP_A,31/05/2025,,VIP client
C10069,O200818,Khadija El Fassi,,+212688771906,Tanger,Tangier-Tetouan-Al Hoceima,Enterprise,Home,Shelf,-3,3933.27,10,10619.83,Card,Cancelled,2025-07-02,05/07/2025,3,No,Y,CRM_B,2025/07/16 01:00:00,,VIP client
C10343,O200219,Salma Idrissi,salma.idrissi58@company.ma,+212622698485,Agadir  ,Souss-Massa,Retail,Grocery,Coffee,3,4861.31,5,13854.73,Card,returned,2025/11/04 11:24:00,2025-11-07,2,N,No,ERP_A,28/11/2025,,VIP client
C10195,O200029,Khadija Naciri,khadija.naciri69@gmail.com, ,Agadir,Souss-Massa,SME,Home,Desk,3,2085.63,0,6256.89,Transfer,RETURNED,09-22-2025,09-27-2025,NA,Y,True,ERP_A,10-07-2025,,VIP client
C10011,O200684,Hamza Jabri,hamza.jabri82@company.ma,+212689325288,Rabat,Rabat-Sale-Kenitra,Enterprise,Electronics,Monitor,4,1566.34,20,5012.29,COD,delivered,24/05/2025,2025/06/03 09:32:00,2,1,Y,CRM_B,06-16-2025,,Late delivery complaint
C10035,O200926,Amina Tazi,amina.tazi91@gmail.com,+212660883561,Tangier,Tangier-Tetouan-Al Hoceima,Enterprise,Home,Desk,1,2158.54,0,2158.54,Credit Card,pending,2025-09-20,01/01/2025,5,N,Yes,CRM_B,2025-10-16,,
C10345,O200017,Omar Ait Lahcen,omar.ait75@yahoo.com,+212696846081,Agadir,Souss-Massa,SME,Grocery,Dates,2,2970.32,15,5049.54,Cash,DELIVERED,31/02/2025,31/07/2025,2,Yes,Y,CRM_B,2025/08/15 00:15:00,,
C10324,O200418,Mehdi Idrissi,mehdi.idrissi80@company.ma,+212692618914,RABAT,Rabat-Sale-Kenitra,Retail,Electronics,Laptop,1,2948.26,20,2358.61,cash,PENDING,04-23-2025,2025-04-28,4,Y,No,CRM_B,23/05/2025,,
C10145,O201224,Aya Boukili,N/A,+212654310278,Marrakech,Marrakesh-Safi,Student,Grocery,Rice,4,288.34,0,1153.36,Credit Card,DELIVERED,21/06/2025,2025/07/01 15:50:00,,Yes,Yes,ERP_A,13/07/2025,,Late delivery complaint
C10035,O200942,Amina Tazi,amina.tazi91@gmail.com,+212660883561,Tanger,Tangier-Tetouan-Al Hoceima,Retail,Grocery,Coffee,1,4470.77,10,4023.69,Bank Transfer,Cancelled,12-23-2025,2025-12-27,3,Yes,No,ERP_A,27/12/2025,,
C10155,O200535,Mehdi Cherkaoui,mehdi.cherkaoui21@gmail.com,+212676773592,RBT,Rabat-Sale-Kenitra,Enterprise,Grocery,Rice,3,4822.37,0,14467.11,transfer,Delivered,2025-12-17,2025-12-26,1,N,No,CRM_B,2025-12-19,,VIP client
C10277,O201038,Zakaria El Amrani,zakaria.el61@gmail.com,+212685932133,Tangier,Tangier-Tetouan-Al Hoceima,Enterprise,Grocery,Olive Oil,4,1311.78,5,4984.76,eWallet,delivered,08-28-2025,09-04-2025,,Y,True,ERP_A,09-23-2025,,
C10184,O200318,Hamza Cherkaoui,hamza.cherkaoui17@yahoo.com,,casa,Casablanca-Settat,Enterprise,Electronics,Phone,1,923.22,10,415.45,transfer,Canceled,21/06/2025,2025/06/28 19:11:00,1,Y,False,MobileApp,2025/07/20 19:11:00,,
C10003,O200083,Karim Boukili,karim.boukili94@gmail.com,+212678161849,Tangier,Tangier-Tetouan-Al Hoceima,SME,Electronics,Headphones,3,2004.4,110,5411.88,Bank Transfer,returned,2025-11-12,2025/11/15 00:53:00,,Yes,N,CRM_B,2025/12/02 00:53:00,,Late delivery complaint
C10205,O200575,Karim Idrissi,karim.idrissi90@outlook.com,+212634101666,Oujda,Oriental,Retail,Beauty,Shampoo,4,3223.42,5,12249.0,Wallet,delivered,22/12/2025,24/12/2025,2,No,False,ERP_A,2025-12-23,,Late delivery complaint
C10089,O201248,Omar Jabri,omar.jabri57@company.ma,+212609521456,CASA,Casablanca-Settat,SME,Beauty,Cream,4,2338.87,15,7952.16,COD,PENDING,2025-01-05,2025-01-09,,0,N,MobileApp,03/02/2025,,VIP client
C10199,O200156,Zakaria El Fassi,zakaria.el34@gmail.com,+212689964235,Marrakesh,Marrakesh-Safi,Enterprise,Grocery,Coffee,5,3313.99,15,14084.46,CARD,Canceled,10-04-2025,2025-10-12,5,N,Y,WebShop,10-05-2025,,
C10313,O201199,Amine Labser,amine.labser17@yahoo.com,+212648251353,N/A,Rabat-Sale-Kenitra,SME,Home,Desk,5,3784.63,10,17030.84,wallet,cancelled,01/01/2026,not delivered,1,Y,True,CRM_B,02/01/2026,,Address unclear
C10346,O200294,Youssef Idrissi,youssef.idrissi86@gmail.com,+212603424420, marrakech ,Marrakesh-Safi,Retail,Beauty,Shampoo,0,108.95,0,435.8,COD,DELIVERED,01-17-2026,2026/01/24 00:45:00,4,No,No,CRM_B,2026/01/28 00:45:00,,
C10219,O201195,Imane Idrissi,imane.idrissi47@yahoo.com,+212619398280,Tangier,Tangier-Tetouan-Al Hoceima,Retail,Grocery,Dates,3,329.73,0,989.19,Cash,PENDING,12-04-2025,2025-12-11,,0,N,WebShop,12-17-2025,,
C10000,O200590,Omar El Amrani,omar.el29@outlook.com,+212621819600,N/A,Tangier-Tetouan-Al Hoceima,Retail,Beauty,Shampoo,5,756.0,0,3780.0,COD,Delivered,2025/12/22 09:15:00,2025-12-29,1,Yes,Y,ERP_A,2025/12/28 09:15:00,,
C10346,O200887,Youssef Idrissi,youssef.idrissi86@gmail.com,+212603424420,Marrakech,Marrakesh-Safi,SME,Grocery,Rice,3,2548.71,0,7646.13,Bank Transfer,RETURNED,04-03-2025,04-13-2025,3,0,True,WebShop,05-03-2025,,Address unclear
C10261,O200013,Aya Boukili,aya.boukili65@gmail.com,+212602380617,Agadir  ,Souss-Massa,Student,Electronics,Monitor,3,2530.75,15,6453.41,cash,Pending,2025/05/03 19:43:00,05-06-2025,5,1,False,CRM_B,06-02-2025,,
C10098,O200602,Imane Ait Lahcen,imane.ait36@gmail.com,+212622842102,MARRAKECH,Marrakesh-Safi,Retail,Fashion,Bag,5,3047.93,20,12191.72,eWallet,Pending,04-26-2025,2025-04-29,5,1,N,WebShop,2025-05-09,,Late delivery complaint
C10257,O200793,Hamza Sahli,hamza.sahli48@outlook.com,+212 624105648, tangier ,Tangier-Tetouan-Al Hoceima,Retail,Beauty,Cream,4,4027.37,10,14498.53,COD,delivered,2025/10/24 13:37:00,11-02-2025,3,N,N,CRM_B,01/11/2025,,Late delivery complaint
C10349,O200000,Khadija Naciri,khadija.naciri97@company.ma,+212698933472, fes,Fes-Meknes,Student,Electronics,Laptop,1,3685.99,0,3685.99,Transfer,PENDING,13/07/2025,2025-07-18,,Y,Y,ERP_A,08-04-2025,,
C10339,O201196,Nour Sahli,nour.sahli6@gmail.com,+212627261493,Agadir  ,Souss-Massa,Enterprise,Electronics,Phone,1,694.95,0,694.95,Wallet,RETURNED,12-12-2025,2025/12/20 03:25:00,,N,No,MobileApp,12-19-2025,,
C10308,O200244,Amine Boukili,amine.boukili33@outlook.com,+212694466574,casablanca,Casablanca-Settat,Student,Grocery,Coffee,1,1027.03,5,975.68,CARD,delivered,05-26-2025,31/05/2025,,Yes,Y,CRM_B,07/06/2025,,
C10151,O200361,Hamza Jabri,,+212624225358,Casa  ,Casablanca-Settat,Student,Electronics,Headphones,2,3311.02,15,5628.73,card,DELIVERED,2025/04/16 22:04:00,18/04/2025,2,N,No,MobileApp,19/04/2025,,Address unclear
C10229,O200709,Karim Mansouri,karim.mansouri15@yahoo.com,+212647859696,,Fes-Meknes,Enterprise,Electronics,Headphones,2,1352.41,0,2704.82,card,returned,01-07-2026,2026-01-17,5,Yes,N,ERP_A,16/01/2026,,
C10108,O200453,Amine Naciri,amine.naciri9@yahoo.com,+212620183667,Marrakesh,Marrakesh-Safi,Retail,Grocery,Dates,5,3542.87,20,14171.48,wallet,cancelled,2025/02/19 12:08:00,2025/02/25 12:08:00,,N,True,MobileApp,2025-03-02,,Address unclear
C10213,O201246,Nadia Bennani,nadia.bennani58@yahoo.com,+212688861015,Marrakesh,Marrakesh-Safi,Enterprise,Grocery,Rice,4,4894.04,20,15660.93,CARD,returned,2025/06/03 16:20:00,07/06/2025,5,N,True,ERP_A,2025-06-10,,Address unclear
C10261,O201125,Aya Boukili,aya.boukili65@gmail.com,,Agadir,Souss-Massa,Enterprise,Beauty,Soap,2,4982.86,0,9965.72,wallet,PENDING,23/06/2025,2025/07/01 11:44:00,1,No,Yes,CRM_B,07-03-2025,,
C10131,O200645,Anas El Amrani,anas.el31@company.ma,+212661530515,khouribga,Beni Mellal-Khenifra,Enterprise,Grocery,Rice,4,1052.3,0,4209.2,Card,Pending,07-05-2025,07-10-2025,,Yes,Yes,CRM_B,2025/08/04 03:48:00,,VIP client
C10015,O200934,Zakaria Bennani,,+212683930103,Agadir  ,Souss-Massa,SME,Home,Lamp,4,4250.65,110,17002.6,eWallet,delivered,2026/02/01 02:36:00,2026/02/05 02:36:00,3,1,Yes,ERP_A,2026-02-27,,VIP client
C10139,O200897,Nour Cherkaoui,nour.cherkaoui97@gmail.com, ,Tangier,Tangier-Tetouan-Al Hoceima,Enterprise,Beauty,Perfume,1,-10.0,15,304.8,Cash,cancelled,2025-02-12,2025-02-15,3,1,False,ERP_A,01/03/2025,,Address unclear
C10030,O200727,Sara Jabri,sara.jabri88@outlook.com,+212631586923,Agadir  ,Souss-Massa,Retail,Beauty,Perfume,5,73.36,0,366.8,Bank Transfer,Pending,08/03/2025,17/03/2025,3,1,N,MobileApp,07/04/2025,,
C10088,O200832,  Salma El Amrani  ,salma.el37@@yahoo.com,,,Casablanca-Settat,SME,Beauty,Cream,3,4808.77,0,14426.31,COD,Returned,28/01/2025,06/02/2025,1,Yes,True,CRM_B,2025-02-16,,VIP client
C10186,O200523,Sara Jabri,sara.jabri5@yahoo.com,+212646226567,RBT,Rabat-Sale-Kenitra,Student,Fashion,Bag,3,1847.99,0,9979.15,transfer,PENDING,06-13-2025,15/06/2025,5,No,True,ERP_A,2025/06/30 17:22:00,,Late delivery complaint
C10148,O200433,Amine Ait Lahcen,amine.ait16@outlook.com,+212632370589,Agadir  ,Souss-Massa,Student,Beauty,Perfume,3,2616.12,0,7848.36,Cash,Returned,30/08/2025,09-05-2025,3,N,No,CRM_B,01/09/2025,,Address unclear
C10205,O201163,Karim Idrissi,karim.idrissi90@outlook.com,+212634101666,oujda,Oriental,Retail,Home,Lamp,1,3816.64,0,3816.64,cash,returned,2025-04-10,2025/04/15 07:14:00,,No,True,WebShop,2025/04/19 07:14:00,,
C10054,O200915,Rania Bennani,rania.bennani82@company.ma,+212672628498,khouribga,Beni Mellal-Khenifra,Student,Beauty,Cream,4,4921.87,0,19687.48,Card,Delivered,01-08-2025,16/01/2025,1,0,False,WebShop,2025/02/01 04:59:00,,
C10341,O200382,Khadija Rahmani,khadija.rahmani1@yahoo.com,+212680869782,Marrakesh,Marrakesh-Safi,Enterprise,Fashion,Bag,4,3500.36,0,14001.44,Credit Card,Returned,2025/08/26 13:52:00,02/09/2025,5,N,True,ERP_A,27/08/2025,,Late delivery complaint
C10094,O200657,Rania Bennani,rania.bennani69@outlook.com,+212626758692,Rabat,Rabat-Sale-Kenitra,SME,Beauty,Shampoo,2,696.94,0,1393.88,Wallet,pending,2025/04/29 07:47:00,2025-04-30,1,1,False,ERP_A,05-21-2025,,VIP client
C10275,O201047,Sara Bennani,sara.bennani18@yahoo.com,+212663838065, tangier ,Tangier-Tetouan-Al Hoceima,Retail,Grocery,Rice,1,1864.61,10,1678.15,transfer,Pending,31/02/2025,2025-10-03,,No,N,ERP_A,2025/10/12 05:17:00,,VIP client
C10157,O200632,Omar Labser,omar.labser19@outlook.com,+212610469632,Oujda,Oriental,Student,Home,Shelf,5,4642.06,5,22049.79,Transfer,pending,29/10/2025,2025/11/05 06:25:00,2,1,True,WebShop,11-25-2025,,Late delivery complaint
C10300,O200443,Sara Alaoui,sara.alaoui19@yahoo.com,+212699606530, tangier ,Tangier-Tetouan-Al Hoceima,SME,Fashion,Shoes,4,2105.24,15,7157.82,COD,Cancelled,2025-12-09,2025/12/13 01:04:00,2,N,Y,ERP_A,2025-12-31,,Late delivery complaint
C10126,O201186,Omar Sahli,omar.sahli99@company.ma,+212692962229,Casablanca,Casablanca-Settat,Enterprise,Grocery,Coffee,3,2691.5,0,8074.5,Wallet,RETURNED,2025-08-23,2025-09-02,,N,No,ERP_A,2025-08-28,,
C10294,O200285,Nadia Ait Lahcen,nadia.ait86@gmail.com,+212658693806, rabat,Rabat-Sale-Kenitra,Retail,Home,Desk,1,2829.98,20,2263.98,transfer,pending,21/01/2026,01-23-2026,,Yes,Y,CRM_B,02-20-2026,,VIP client
C10098,O200435,Imane Ait Lahcen,imane.ait36@gmail.com,+212622842102,,Marrakesh-Safi,Enterprise,Fashion,T-Shirt,4,2938.96,0,11755.84,Cash,Pending,07-08-2025,2025-07-15,,No,No,WebShop,2025-07-26,,
C10065,O200320,Khadija Labser,khadija.labser73@company.ma,+212690913341,Khouribga,Beni Mellal-Khenifra,Student,Home,Shelf,3,1623.81,5,4632.86,Transfer,pending,09-04-2025,2025-09-14,4,1,True,MobileApp,2025-09-21,,Address unclear
C10208,O201054,YOUSSEF TAZI,,+212642939685,Marrakech,Marrakesh-Safi,Student,Beauty,Shampoo,1,4696.39,0,4696.39,COD,cancelled,04-25-2025,2025/04/29 14:23:00,4,N,No,ERP_A,05-15-2025,,
C10283,O200376,Zakaria Rahmani,zakaria.rahmani40@yahoo.com,+212642209690,MARRAKECH,Marrakesh-Safi,Enterprise,Home,Lamp,2,464.57,10,836.23,Wallet,PENDING,11-18-2025,not delivered,4,0,True,WebShop,12-02-2025,backup@example.com,
C10026,O200345,Mehdi Boukili,mehdi.boukili85@company.ma,+212612411824,casablanca,Casablanca-Settat,Student,Beauty,Soap,1,4699.38,5,4464.41,cash,Pending,08/01/2026,14/01/2026,,No,False,ERP_A,2026-02-03,,
C10039,O200665,Hamza Rahmani,hamza.rahmani97@gmail.com,,Agadir  ,Souss-Massa,Enterprise,Electronics,Laptop,2,2077.25,0,4154.5,Card,RETURNED,2025/04/15 14:26:00,2025/04/24 14:26:00,2,No,No,CRM_B,04-18-2025,,VIP client
C10072,O200617,Imane Rahmani,imane.rahmani43@outlook.com,,Rabat,Rabat-Sale-Kenitra,Retail,Grocery,Olive Oil,1,1176.28,0,1176.28,card,cancelled,03-27-2025,2025/03/31 16:04:00,4,N,No,CRM_B,2025-04-21,,
C10170,O200170,Mehdi Tazi,mehdi.tazi91@company.ma,+212637575844, tangier ,Tangier-Tetouan-Al Hoceima,Student,Grocery,Coffee,1,3504.47,10,3154.02,Bank Transfer,Delivered,02-03-2025,2025-02-13,,0,False,CRM_B,2025/02/28 11:26:00,,Address unclear
C10025,O200673,Omar Bennani,omar.bennani17@company.ma,+212651354278,Fez,Fes-Meknes,SME,Beauty,Shampoo,2,2713.45,0,5426.9,Bank Transfer,Pending,06-23-2025,06-25-2025,1,N,No,MobileApp,2025/07/18 16:34:00,,Late delivery complaint
C10055,O200400,Rania Cherkaoui,rania.cherkaoui42@company.ma,+212631473799,Khouribga  ,Beni Mellal-Khenifra,Enterprise,Beauty,Soap,2,4298.23,10,13926.26,Transfer,returned,26/08/2025,2025/09/05 13:36:00,,No,Yes,CRM_B,2025/09/20 13:36:00,backup@example.com,
C10051,O200857,Nadia Cherkaoui,nadia.cherkaoui60@outlook.com,+212645299124, rabat,Rabat-Sale-Kenitra,SME,Fashion,Jacket,1,3542.19,20,2833.75,Bank Transfer,Returned,09-10-2025,17/09/2025,3,N,No,WebShop,09-16-2025,,
C10264,O200626,Zakaria Sahli,zakaria.sahli43@gmail.com,+212606413836,Agadir  ,Souss-Massa,Enterprise,Beauty,Shampoo,5,3802.12,5,18060.07,card,returned,26/01/2026,02-04-2026,,0,False,MobileApp,30/01/2026,,
C10023,O200821,Omar Jabri,omar.jabri80@gmail.com,+212616998543,Fes,Fes-Meknes,Enterprise,Beauty,Cream,1,397.16,0,397.16,transfer,PENDING,2025/11/17 19:58:00,19/11/2025,3,Y,Y,CRM_B,2025/11/21 19:58:00,,
